31622,Hannah Garcia,2001-10-27,81289043
42569,Yvonne Smith,1999-07-03,96558541
82713,Brian Washington,2007-03-14,32473117
20512,Lee Lewis,2003-02-18,20145661
27490,Stephanie Kemp,2002-08-11,47211394
96368,Randall Hayes,2002-07-19,98899015
96719,Kristi Walsh,2000-01-19,88818866
20364,Jessica Christian,2001-12-08,39875397
83207,Janet Murphy,2005-12-06,78611419
96160,Frank Lam,2000-08-31,32226196
31328,Stephen Farmer,2005-10-19,60200390
60232,Thomas Ramsey,2001-04-06,53803395
95572,Penny Pierce,2002-09-07,26274158
17370,Heather Johnson,2005-07-27,91863106
29195,John Tran,2004-03-25,23547251
55254,Adam Goodwin,2006-01-28,87088456
66668,Tiffany Moore,2002-08-31,77373269
28202,Anthony Schwartz,2006-10-31,90457685
14235,Leah Solis,2003-01-24,94906067
42606,Scott Dalton,2000-09-24,62850105
21141,Wayne Smith,2006-02-23,46148201
89295,Michael King,2001-07-21,63639455
46917,John Johnson,1999-08-16,62117696
70941,Jessica Johnson,2003-02-11,45632606
50713,Tara Jones,2005-12-28,83572292
57085,Adam Johnson,2003-12-18,61956604
42906,Lisa King,2001-11-21,79468686
16011,Tina Fleming,2002-01-19,74164971
79229,Sara Goodman,2007-04-13,32521499
87295,Jessica Allen,2006-12-12,83218832
67093,Joseph Berg,2002-05-19,97600952
23502,Justin White,2002-10-08,99546621
29727,Mary Clark,2001-02-25,25418638
84244,Cory Roach,2003-07-07,38641878
51097,Beth Yates,2007-03-03,71990207
76579,Ricardo Henry,2001-03-20,46270403
72537,Paul Garrett,2004-07-25,75792544
72788,Tracey Vaughn,2006-12-19,36180662
35748,Scott Mcdaniel,1999-06-17,84334654
50406,John Molina,2006-07-15,85176754
33673,Peter Phillips,2002-10-04,37584984
67097,Lisa Waller,2002-05-03,83701017
49784,Alyssa Silva,2005-01-16,22168929
17064,Cesar Smith,2002-12-04,80973298
66035,Craig Thompson,1999-07-23,24796362
17433,Cheryl Morrow,2004-06-16,79329933
98385,Amber Delacruz,2001-07-09,72683165
70116,Sonya Martin,2001-03-13,66716325
54628,Guy Anderson,2006-01-27,36497267
49878,Mrs. Sheryl Kennedy PhD,2001-08-10,63025050
81091,Daniel Young,2002-05-06,85833392
84438,Alicia Sosa,2004-04-03,26678352
80774,Jamie Garza,2000-05-12,87243680
65528,Antonio Hughes,2006-01-03,82246075
48585,Victor Pacheco,2004-11-17,44037314
50533,Mr. John Marquez,2000-04-10,21903738
55198,Sharon Estrada,2006-02-18,30912087
94350,Casey Bush,2006-08-24,40920193
59908,Jessica Douglas,2004-01-13,50077342
11769,Crystal Evans,2005-05-03,93881867
97248,Rhonda Richardson,2004-12-23,86066220
35259,Debra Jones,2004-06-25,96076048
85723,Rebecca Brown,2005-10-24,21468704
51026,Daniel Parker,2005-10-31,36911970
93528,Malik Cohen,2007-01-05,82025642
70030,Wyatt Brown,2006-02-28,79494271
82141,Debbie Bell,2002-04-07,53736879
36600,Elizabeth Duke,2001-09-22,88841024
51708,Dawn Graham,2003-11-02,33079616
23729,Joanne Fisher,2005-05-02,93475364
43796,Heather Bryant,2007-01-01,71702966
96803,Christopher Ellis,2001-10-19,67620929
73751,Jason Mccoy,2004-10-16,86912069
51700,Greg Conley,2007-05-14,34352698
28311,Michelle Stanton,2002-05-13,66548343
86921,Valerie Lopez,2003-04-16,29726345
47380,John Gill,2001-07-05,42158212
54133,Tracy Sanchez,2000-03-30,75811008
75694,Tamara Allen,2002-01-29,81205841
75602,Teresa Bruce,2003-07-18,26657484
33617,Hunter Santana,2006-03-14,20464001
26352,Matthew Marquez,2006-02-19,25323727
78983,Derrick Gonzales,2005-07-31,95521770
86046,Clarence Perry,2002-02-15,53044384
24420,Joyce Potter,2006-06-14,34398043
76816,Stacey Jordan,2002-01-09,98605949
58702,Caitlin Roth,2003-12-02,61958809
42821,Brian Huff,1999-09-03,23148999
35515,Brent Patrick,2004-12-12,80102967
13877,James Rodriguez,2003-01-27,36854442
90196,Vicki Roman,2004-06-11,55274719
17124,Stephanie Elliott,2005-02-03,44912348
90091,Olivia Jones,2003-01-07,57753885
48620,Gregory Carter,2004-04-20,31716890
12936,Marie Norton,1999-12-17,57477696
15115,Thomas Thomas,2004-06-19,24673014
18172,Shawn Russell,2007-01-11,90258376
94005,Jonathan Bailey,2006-12-16,26075063
54136,Terry Zamora,1999-06-11,28555145
20975,Kelly Bush,2005-06-01,77717502
18480,William Smith,2001-06-02,99621695
20766,Elizabeth Marshall,2002-02-27,63186090
32848,Brian Wong,2001-12-21,44333617
58751,Jennifer Little,2002-04-28,34674467
37677,Devin Porter,2002-03-07,87595524
27362,Victor Kent,2006-09-30,49321738
15883,Matthew Kennedy,2003-08-28,95389263
65663,Robert Garcia,2004-01-14,95718089
10917,Matthew Howard,2000-08-21,47140246
74893,Jose Ray,2003-06-27,70726050
46660,Alicia Carpenter,2002-07-24,41379928
80568,Ashley Bennett,2003-08-19,54173030
71095,Tiffany Evans,2000-12-08,94559779
58645,Christina Lee,2004-10-12,44025111
92843,Heather Morales,2002-04-18,62757106
87459,Jonathan Wilson,2006-05-31,44994549
82983,Brent Carrillo,2001-05-22,75278065
15792,Richard Williams,2002-02-20,52053044
81471,Brooke Mcguire,2005-11-21,90953137
76799,Andrew Simmons,2002-07-15,63603529
24114,Jerry Taylor,2000-04-17,99529210
96132,David Cook,2000-12-07,31391447
85703,Valerie Hall,2000-07-24,82241481
85843,Samantha Porter,2003-01-09,23271634
16311,Walter Richmond,2004-01-26,96255975
18222,Douglas Downs,2006-01-19,69754670
14197,Mark Simmons II,2002-12-14,91883523
82824,Nicole Jacobs,2001-04-19,74341078
32717,Robert Short,2000-10-05,91795785
12980,Jonathon Patrick,2003-04-01,84209027
82179,Wendy Carr,2007-01-12,65101942
96234,Michael Thomas,2001-07-22,85151755
75020,Kelly Christian,2000-02-27,29623941
51104,Christopher Mitchell,2000-08-25,77338703
46794,Caleb Wilson,2007-04-01,34954699
66748,Christopher Lewis,2005-08-11,41048226
66178,Jamie Park,2003-06-22,31610111
80069,Stephen Garcia,2000-11-09,57552850
92305,Ronald Thomas,2001-01-05,58161504
67739,Linda Floyd,2002-02-05,98728723
58357,Sarah Hughes,2003-05-09,67400000
73476,Anna Ward,2004-12-12,78209149
48265,Lisa Lewis,2004-12-02,75161157
94811,Caitlyn Brown,2007-03-04,32667918
62399,Joshua Beard,2006-01-10,41944375
13563,Melissa Park,2006-02-22,88028609
58846,Eric Carroll,2002-12-12,36365458
32608,Dennis Mejia,1999-05-20,41443554
62974,Karen Olsen,2000-12-19,51199730
64544,Zachary Reed,2001-04-14,89780287
72191,Brittany Brown,2005-10-30,77953194
64101,Sean Grant,2005-11-15,85882014
90987,Cindy Martinez,2005-05-05,82985965
44167,Kathleen Horne,2004-07-03,35730619
66318,Joan Wright,2004-05-27,63388946
87892,Sydney Barnett,2002-06-13,52735240
87138,Christine Daugherty,2002-02-15,80118477
65330,Nicholas Parrish,2002-02-08,52923262
55952,Shannon Esparza,2001-06-19,59440644
58735,Michael Mcgee,2000-04-28,42007679
51165,Whitney Cole,1999-10-14,65769629
21787,John Gutierrez,2006-08-23,68445245
99764,Kelly Wilson,2005-07-31,76691252
86277,Francisco Weaver MD,2006-11-01,53553065
26116,Crystal Matthews,2006-04-17,62704965
11309,Megan Cohen,2004-04-10,24425965
91056,Wesley Hamilton,2003-01-20,48931940
81188,Carla Vasquez,2005-04-07,40877309
18528,Haley Baxter,2001-11-12,70416727
36447,Charles Melton,2001-02-01,96810869
21915,Taylor Dawson,2000-05-09,33285186
65572,Dr. Allison Barker,2000-02-27,92315949
87642,Joshua Werner,1999-10-13,89697820
86594,Ashley Bennett,1999-09-24,73815600
52967,Heidi Bell,2005-11-08,57479957
25136,Amy Johnson,2006-12-25,55440081
78543,Mary Miller,2001-09-12,86176410
59174,Sherri Baker,2006-03-28,88590777
47253,Michael Hall,2000-01-18,97778830
15964,Theresa Hicks,2003-11-29,25408617
32272,Mrs. Ashley Stevenson,2002-07-01,99567364
68664,Brian Lopez,2006-09-07,86864425
82903,Randy Perry,2002-11-04,26750006
64584,Anthony Ford,2006-05-22,33338753
43607,Justin Johnson,2005-12-03,41426862
43390,Christopher Carr,2006-05-25,75499099
17110,Janice Hughes,2000-05-19,72153377
55444,Leonard Green,2004-09-22,62992393
61599,Jeffrey Brewer,2001-06-29,33810651
10683,David Sims,2002-01-29,94289553
69787,Jose Williams,2002-10-08,28492616
83503,Natasha Hunt DVM,2000-04-17,90981116
64227,Erica Gray,2005-03-16,91874015
63699,Anne Arnold,2001-06-20,98897083
10725,Allison Park,2004-11-27,51619057
68408,Aimee Jefferson,2006-10-28,56583714
70586,Crystal Woods,2003-05-12,21111983
55977,Jason Nunez,2001-07-31,93970943
52142,Zachary Cross,2003-04-16,84427114
74794,Joshua Berger DVM,2000-09-27,72338579
62437,Juan Livingston,2000-05-15,39896057
99263,Diana Young,2004-06-10,81161419
73808,Brandy Brown,2004-08-19,84722137
68857,Barry Wood,2007-04-16,85340912
19704,Jay Flores,2003-11-07,40740142
97880,Hannah Johnson,2002-09-07,42668993
43004,Abigail Miller,2003-03-11,89042889
47358,Frederick Hinton,2000-10-26,23411829
64105,Selena Rodriguez,2005-04-04,51615582
37958,Jennifer Boone,2001-11-21,35698716
20021,Mary Hernandez,2002-10-10,73993464
74824,Rachel Kennedy,2004-02-02,25773161
17399,Julia Valdez,2007-05-02,95276241
16466,Kristy Reeves,2006-01-02,61373261
36005,Daniel Robinson,2000-10-28,34626753
12534,Theresa Martinez,2003-03-30,25508231
61427,Austin Peters,1999-07-19,69605855
85385,Jeffrey Hicks,2003-08-20,71788096
69541,David Williams,2006-11-03,83529361
44939,Mark Hendrix,2000-03-10,77166461
99294,William Scott,2005-12-18,23125440
54109,Elizabeth Powell,2004-04-28,70909321
41831,Linda Morris,2007-04-22,73272212
87437,Kathy Chapman,2001-12-17,85839768
57146,Donna Vargas,2002-12-21,83585751
39684,Margaret Patterson,2002-11-14,95183498
99882,Lauren Williams,2006-04-15,40163233
99603,Mariah Short,1999-07-04,20004709
42502,Jessica Schmidt,2007-05-06,84385407
26827,Tammy Donovan,2002-02-18,75009168
67865,Kimberly Alvarado,2006-09-10,64486547
26635,Kimberly Thompson,2006-01-26,95476021
82034,Donald Shepherd,2000-02-04,45241161
64239,Christopher Li,2005-11-21,79470061
19529,Cindy Cox,2006-08-03,79753956
50568,Felicia Rice,2000-12-11,87729021
14161,Ryan Montoya,2002-05-23,40330421
83583,Michael Bradley,2004-05-08,32741735
78328,Nicole Turner,1999-08-18,53618958
78239,Andrew Wiley,2003-05-22,35610091
50394,Sarah Wright,2000-10-03,49445829
27922,Kyle Allen,1999-12-29,96103534
20776,Laura Daniels,2005-05-02,81325341
12297,Robert Anderson,2006-06-29,65495419
90709,Michelle Drake,2004-10-11,76895912
86403,Samuel Nelson,2003-11-06,24815132
33371,Joseph Jones,2006-10-08,96314524
24266,Erin Hayes,2005-09-14,47939750
65470,Tina Benton,2004-11-30,65882987
89764,Gregory Lutz,2005-01-12,38340926
71571,Kathy Skinner,2006-09-08,44496272
42511,Amber Williams,2003-11-23,21601061
45011,Jeremy Evans,2003-08-12,91085481
78783,Amy Murray,2000-02-14,54775807
61009,Kenneth Harvey,2001-01-10,95786125
45475,Nicole Fuller,2001-11-26,58529159
81451,Megan Chen,2002-06-22,35774285
17061,Shannon Anderson,2005-12-21,60078821
58428,Gina Martin,2004-04-26,28359702
82775,Ryan Hobbs,2003-11-27,74628926
52622,Mackenzie Johnson,2003-04-24,63693286
55396,Amanda Lopez,2000-06-23,29778853
77563,Michael Berry MD,2000-05-15,97834957
15119,Candace Valencia,2006-01-29,55132593
17217,John Reed,2000-11-02,44024777
35570,Jennifer Hall,2001-10-30,67725065
50267,Teresa Santana,2007-04-16,34539109
91175,Sean Watts,2006-09-11,91078565
36404,Paul Kim,2004-10-07,60722101
87437,Robert Garcia,2006-07-18,58373926
67420,Caleb Peterson,2001-06-28,95780580
99097,Dr. Nathaniel Gomez MD,2005-08-30,46184917
92904,Emily Vasquez,2002-04-06,71564012
63325,Sonya Robinson,2006-09-27,41208692
61341,Michael Williams,2002-05-17,61942633
91766,Eddie Williams,2005-11-08,61115113
33151,Gina Smith,2003-08-31,64906538
45482,Diana Morris,2005-01-20,76769851
76289,Katrina Green,2001-12-09,27073889
43536,Christina Jackson,2003-02-14,38723621
45260,Christy Rosales,2000-09-15,42428271
97262,Lisa Morrow,1999-06-21,52586476
80715,Andrew Bauer,2002-11-03,94420543
63590,Christopher Rogers,2005-10-31,50365119
93293,Larry Hodges,2002-01-28,90073327
84175,Jeffrey Lee,2006-04-28,79626491
53741,Laura Wilson,2004-11-27,99378240
29120,Richard Johnson,2001-05-04,26466456
67939,Natalie Cortez,1999-12-02,25514395
78075,Robert Joseph,2003-08-07,57055789
58031,Amanda Davis,1999-08-21,40877672
25444,Robert Landry,2004-04-16,52653944
45604,Wanda Greer,2000-07-28,31810105
32339,Daniel Sanders,2002-02-13,62969710
22838,Sandra Martin,2003-05-21,72253322
63413,Melissa Hall,2004-10-11,72722474
29489,Joe Wells,2005-09-10,54131468
15487,Robin Castro,2001-07-05,81046996
28142,Brady Thomas,2006-02-28,22651915
19519,Mr. Chase Wilson,2005-04-14,94689763
40565,Caleb Lynn,1999-09-18,60926004
40527,Jason Medina,2004-11-28,35543265
15597,Maria Suarez,2001-11-28,35189514
70607,Frank Silva,2004-09-10,28897198
83103,Beth Park,2000-01-04,24824569
60682,Thomas Hudson,2003-11-29,37433191
69056,Nicholas Shea,2006-11-27,96014919
78065,Ralph Benjamin,2006-03-05,36868657
69568,Alejandra Cameron,2004-09-06,71719057
63891,Kevin Warner,2007-05-01,97555072
53156,Daniel Frazier,2007-02-20,82817442
79633,Gregory Smith,2000-10-20,65220746
29309,Charles Strong,2002-04-07,71113586
31500,Sandra Mcgee,2003-04-21,92964440
60128,Jay Lowe,2006-07-10,63906471
93212,James Andrews,2006-04-26,37077430
37591,Cassandra Walton,2007-04-19,40941287
55406,Kelly Campbell,2005-12-05,64929376
59610,Tina Patel,1999-08-20,28615915
86595,Elizabeth Khan,2004-12-22,44926169
71572,Randy Sanchez,1999-06-24,28030031
76840,Jessica Moon,2003-04-05,81030844
28224,Brenda Rose,2007-04-17,44734709
54867,Lindsay Blackwell,2004-09-18,33833089
73935,Joseph Elliott,2006-03-01,52041429
53406,April Chavez,2001-08-20,25280841
36351,Sara Phillips,2002-10-07,66290506
64192,David Rhodes,2004-12-28,43075876
35129,Jacob Rosario,2006-11-14,96630560
17000,Brian Cain,2001-10-06,31475821
93129,Alex Daniels,2006-08-17,69077310
78358,Mark Johnson,2004-02-15,78992951
32545,Brittany Watson,2002-05-13,91970261
30731,Tara Stevenson,2000-05-05,88139390
63865,Crystal Simon,2004-04-22,44017550
95071,Heather Reyes,2001-04-15,98884458
63853,Danielle Turner,2004-03-23,64306581
22435,Rebecca Perez,2005-06-25,89804937
25274,Lucas Walker,2001-02-03,89652929
76296,James Trujillo,1999-07-10,68321721
32931,Patrick Mitchell,2006-10-23,63557921
57602,Christopher Lee,2000-05-28,87893385
96085,Doris Mcpherson,2001-04-13,51300548
32027,Dean Hines,2006-05-13,94844453
82998,Brittany Bowen,2001-01-31,38347692
65692,Wendy Fisher,2001-06-04,96581877
27666,Lisa Zavala,2004-05-08,96860263
58640,Cindy Smith,2005-08-20,79030559
68342,Mark Payne,2005-12-18,28352780
76024,Dakota Mcdaniel,2004-11-05,75744048
79532,Tanner Romero,2001-03-12,70328670
36232,Billy Dorsey,2000-10-20,20416828
43834,Lisa Ward,2004-12-23,96465659
22642,Sarah Howard,2002-11-02,84999623
27787,Paula Savage,2004-04-11,38832311
61983,John Elliott,2002-09-29,38069674
69747,Drew Sanchez,2005-03-16,69613733
96716,Mary Parsons,2000-10-16,33317379
47137,Mary Haynes,2001-12-07,82064719
41484,Elizabeth Mcdonald,2001-06-25,27426250
83996,Michael Powers,2003-09-06,60851777
81425,Joshua Woodard,2004-07-31,73755172
42800,Sherri Carpenter,2005-12-23,65382315
70335,Jennifer Alexander,2004-05-25,39922499
64662,Anthony Davis,2007-01-03,35611855
90123,Samuel Arnold,2003-10-25,61494248
44896,Peggy Schaefer,2001-12-21,90215729
51062,Matthew Villarreal,2002-03-04,53600474
73755,Meredith Jennings,2007-04-17,33790122
43618,Patrick Moore,2001-12-14,79634656
76437,Natalie Matthews,2006-05-12,84263749
77630,Mitchell Nguyen,1999-10-26,70527095
72883,Karen Smith,1999-11-09,51822005
39363,Monica Boyer,1999-09-10,75823418
35879,Dennis Watkins,2001-10-30,78699373
73006,Richard Smith,2001-02-15,21099064
18340,Kim Brennan,2004-11-27,41919028
46798,Karen Hayes,2000-06-08,35364832
76749,Sophia Barnes,2005-03-01,40751706
65988,Megan Bailey,2003-02-20,83588718
83785,Joshua Parks,2006-10-13,28492134
51102,Tara Schaefer,2000-11-18,38819158
29115,Mary Baker,2000-07-28,27946419
70258,Joseph Bennett,2006-08-31,75446743
76980,Robert Leach,2005-03-06,98325143
62644,Sheila Pruitt,2005-02-02,73312288
29326,Jeremy Peck,2006-10-12,77708058
19872,Kimberly Garner,2004-05-14,45940317
97090,Carrie Jackson,2004-12-11,37220834
75895,Cameron Mitchell,1999-07-25,74507648
38313,Victoria Morton,2007-01-04,65716688
82359,Thomas Benitez DVM,2005-06-09,67812562
46407,Thomas Rojas,1999-10-31,37738427
45682,Marie Sanchez,2002-08-09,28423540
58942,Phillip Flynn,2005-06-06,43606888
50287,Heather Wade,2006-06-11,74097651
65270,Jeremy Robinson,2000-04-02,52965913
48283,Alex Le,2005-02-15,52961499
55194,Mary David,2002-09-20,63298153
56073,Erika Ross,2004-12-01,81737238
65291,Amanda Stanton,2000-10-27,74459938
50743,Matthew Smith,2006-06-16,65582397
60508,Brittany Wallace,2001-09-19,23078830
64825,Robert Williams,2001-12-27,64545162
56297,Brooke Edwards,2002-03-16,22218733
42230,Vanessa Smith,2002-05-22,37957166
24378,Richard Bishop,2003-09-16,86038886
96825,Hayley Marshall,1999-12-20,74862452
11760,Kelly Potter,2002-05-19,84977220
67622,Samantha Cook,2005-03-03,21613115
75418,Bethany Mcclure,2001-09-13,93009267
80377,Dr. Leah Wilson,2006-08-02,28747976
23880,Amber Stevens DVM,2005-05-24,76191935
57469,Andrew Chang,2005-11-18,93425151
10623,Adrian Vance,1999-11-30,90754766
73324,Christopher Zavala,2006-01-17,70120010
46721,Christopher Lopez,2001-12-31,47475021
35587,Joshua Rivers,2000-09-28,94768814
52393,Sean Miller,2007-02-12,26852971
56319,Teresa Mason,2000-08-08,68641690
46459,Terry Rios,2004-08-17,33848594
72394,Miss Lisa Gonzales,2002-09-19,30922425
56496,David Sutton,2002-01-15,99142870
14435,George Clark,2004-06-05,35237227
57937,Lisa Warren,2002-06-30,84718242
44198,Timothy Salas,1999-12-07,68783009
97742,Nicholas Greene,2002-10-01,50527988
36648,Michael Randall,1999-08-17,20618378
24479,Derek Hawkins,2000-08-15,40390802
18650,Shelly Rose,2004-01-26,83298068
27450,Katrina Dickerson,2002-08-24,56427151
37677,Ashley Perez,2001-11-10,96747592
97430,Matthew Richards,2007-03-05,93617483
25945,Ryan Lee DDS,2003-02-10,46163920
52554,Karen Hernandez,2002-10-14,68141662
34893,Connie Johnson,2004-03-29,22595319
78367,Mrs. Tasha Williamson MD,2007-05-10,95232113
18978,Debra Pham,2002-04-02,58190547
24247,Jason French,2006-05-27,44316197
29837,Elizabeth Sherman,2004-04-15,90770279
89419,Diana Robinson,2000-04-24,42630843
49884,Holly Poole,2004-04-16,76145905
92982,Brittney West,2001-07-10,88421916
43336,Dr. Michael Campos DDS,2006-05-03,35618600
86566,Sergio Steele,2006-04-30,32341937
97617,Misty Chambers,2000-11-08,67076810
54077,Matthew Kennedy,2004-04-17,88024405
14164,Erik Ingram,2002-12-18,88438198
53237,Richard Martinez,2001-10-01,77793368
43640,Jorge Doyle,2001-05-04,65556223
98453,Sherry Gross,2005-06-15,47230440
83056,Margaret Bennett,2001-10-05,31023887
63808,Beth Smith,2004-02-29,51270652
12618,Amy Carpenter,2001-09-27,66562772
55156,Shannon Jackson,2001-11-16,92162169
42222,Sean Smith,2000-09-12,49172295
85256,Monica Romero,2004-05-22,31728425
93147,Gregory Ellis,2000-06-30,54915857
36022,Deanna Tate,2004-09-18,65794361
98589,Craig Potts,2005-01-31,55234260
93541,Karen King,2002-11-29,72467390
49352,Kristin Grant,2006-01-26,63416212
32247,Angela Smith,2004-12-28,83010877
85664,Patrick Miller,2005-04-24,42979857
69084,Richard Robinson,2003-07-14,54003695
59436,Darius Brady,2005-11-19,58423643
25833,Hannah Marshall,2005-01-28,52542310
29867,Amanda Mccoy,2001-04-08,57373427
95590,Todd Vega,2005-10-08,94312960
25088,Robert Mitchell,2007-05-13,32769050
14709,Derrick Gutierrez,2004-01-09,88718452
54833,Mr. Anthony White,2005-04-19,33703199
89284,Shawn Park,2000-02-26,64155526
99175,Martin Rodriguez,2006-02-16,98937326
44527,Dawn Waters,2001-02-02,65144173
79594,Jeremy Richards,2000-05-15,25825554
79864,Michael Johnson,2000-02-25,88180750
25517,Whitney Hanson,2006-08-05,80172616
85720,Elizabeth Avila,2001-10-12,93967207
88052,Cynthia Jones,2005-05-23,20446334
58530,Jennifer Martinez,2001-05-31,59762410
20381,Reginald Adams,2000-10-25,69006968
51601,Stephanie Jordan,2003-05-05,49361252
17816,Alison Campbell,2002-11-04,33261611
85747,Eric Barnes,2003-12-04,98533856
52112,Fernando Mcdaniel,2000-09-13,46394488
42404,Allison Gray,2000-10-25,33106072
73913,Richard Bradley,2003-01-12,86796996
49361,Christopher Davenport,2006-12-07,31366874
94433,Cassie Kennedy,2002-01-26,68584363
96625,Kylie Stevenson,2006-05-02,45109485
99458,Jennifer Montoya,2003-01-14,85240752
79271,Misty Williams,1999-11-01,68619554
25998,Eric Fuentes,2004-06-15,26325312
85107,Steven Osborne,2006-04-28,28660405
43611,Patrick Jones,2007-02-27,31500476
60839,Mary Hernandez,2005-12-28,66999637
18508,Collin Obrien,2002-05-09,53135555
10251,Amanda Nash,2004-02-19,99252738
64844,Daniel Fox,2004-04-06,58387208
71846,Trevor Wood,2001-09-30,42156367
67445,David Richards,2000-11-22,71356331
68338,Lauren Lee,2002-10-01,66987830
75875,Michael Coleman,2001-01-23,31490201
44189,Shawn Kennedy,2006-09-07,83855128
77831,William Wood,2003-09-19,64853035
22521,Daryl Lopez,2007-03-31,65531550
22231,Brent Miller,1999-06-26,54613195
34156,Valerie Johnson,2003-10-11,91169816
34406,Maria Harris,2003-06-28,50216435
86647,Lisa Lopez,2004-04-22,23378811
69144,Steven Rivera,2003-12-06,26719977
20025,Jeffrey Gutierrez,2006-11-17,87785297
98106,Lisa Castaneda,1999-07-22,36312679
22890,Amy Alvarado,1999-05-20,34249338
85827,Kimberly Hernandez DVM,2000-04-29,69602254
11473,Gina Allen,2004-11-28,51458115
51647,Ashley Smith,2005-01-01,82862004
27489,Veronica Smith,2004-08-25,49292470
77026,Desiree Pham,2000-05-03,27807612
78141,Justin Levine,2004-04-11,99972492
12421,Maria Anderson,2005-07-18,46768438
24539,Sara Clark,2004-08-29,25738387
37838,Megan Grimes,1999-10-27,77445231
35268,Andrew Bowen,2004-05-16,20838566
37233,Randy Taylor,1999-10-18,31861660
25638,Jenny Hunt,2006-12-01,61295878
51846,Bryan Carroll,2006-06-15,78552192
77053,Tyler Perez,2000-12-06,97072652
18641,Christina Allen,2002-05-25,57380219
48147,Ryan Ramirez,2003-06-24,26219903
47657,Mary Anderson,2002-05-16,53152020
86529,Stephanie Mendoza,2005-10-27,41644341
84111,Nathan Bell MD,2002-02-14,25004664
17141,Benjamin Solis,2003-06-29,44338654
29486,Sarah Murphy,2001-07-09,22319450
96970,Miranda Beltran,2004-10-15,87797600
54250,Jessica Perez,1999-06-17,82968931
13829,Diana Evans,2004-11-12,38553855
42942,Richard Williams,2001-06-14,36053095
75987,David Smith,2007-01-10,54287666
85849,Tammy Hunter,2002-12-19,61671087
94470,Tonya Williams,2001-09-17,66732479
22180,Dana Frank,2001-07-20,46082820
98800,Michael Nguyen,2001-03-21,67880938
23033,Arthur Wade,2006-07-26,83132793
88041,Randy Marsh,2000-05-15,20295693
95770,Michael Cisneros,2003-06-26,55714645
75128,Kelly Guerrero,2007-03-19,45775965
26332,Kathleen Dean,2004-06-07,45115456
53893,Nicole Johnson,2006-05-25,54240743
25190,Heidi Powell,2005-12-16,77412584
51619,Mary Davenport,2005-05-12,65790799
62623,Brandon Davis,2001-09-13,42803125
85514,Ryan Mason,2003-10-12,25190896
60788,Deborah Nelson,2000-11-21,20845968
57950,Christina Rice,2002-12-13,48812317
88667,Ryan Gamble,2000-04-20,63648197
79091,Joseph Ramos,2002-01-22,51887784
37325,Jeffrey Contreras,2002-11-12,76300184
81775,Lee Velez,2005-05-01,83670589
89834,Stacie Cox,2000-05-16,53753539
33393,Cynthia Jones,2004-10-28,66830849
17555,Christopher Robinson,2006-02-09,34204232
30262,Miguel Griffith,2000-03-06,78427844
53137,Jose Ferrell,2000-05-08,29959922
98667,Ronald Thompson MD,2002-05-31,59017277
58629,Harold Dunn,2005-04-22,69563157
77639,Jesse Coleman,1999-10-05,50619596
33461,Sara Ward,2003-08-31,59314114
67794,Melissa Davis,2000-12-10,56431663
19457,Annette Garza,2005-09-17,88211783
35914,Chloe Smith,2004-04-29,37651680
67144,Matthew Montoya,1999-05-19,89879434
52218,Darryl Marshall,2005-07-20,97764727
38961,Scott Smith,2002-11-28,65157798
98938,Jessica Waters,2004-07-10,50508007
16156,Jason Hill,2006-11-26,92472062
45784,Elijah Gould,2000-03-02,54434092
98477,Isabel Irwin,2004-08-10,74531349
11841,Stacy Cox,2001-02-19,43016313
85979,Tiffany Leonard,2006-05-19,60104793
65712,Peter Jones,2007-01-20,44811355
39726,Chloe Hopkins,2004-07-06,83531554
62981,Christopher Lee,1999-10-21,56193511
46464,Donald Jackson,2000-06-02,51571640
14533,Abigail Brown,2002-04-04,75331299
75472,Todd Hickman,2001-07-11,96757062
94305,Sergio Rodriguez,2004-03-17,58885511
69682,Tara Stephenson,2004-01-21,51824578
28095,Keith Charles,2000-01-09,88919071
16665,Brent Jones,2005-01-14,93949106
97996,Carrie Wilson,2001-11-19,33973221
89576,Abigail Ward,2000-02-17,30200708
36897,David Fuentes,2000-10-31,96679374
16406,Gerald Edwards,2003-01-24,24933896
17028,Jaclyn Kelley,2004-04-06,37467314
45983,Darren Flores,1999-06-04,30627187
29146,Ricardo Clay,2002-04-08,22670802
50314,Margaret Zimmerman,2000-09-14,81750158
82878,Matthew Mathews,1999-05-17,39527719
23598,Guy Lambert,2006-07-30,90259979
20541,Abigail Reynolds,2001-11-05,70472761
86587,Margaret Cobb,2002-11-01,80774647
41433,Joyce Fleming,2003-09-21,34590733
75013,William Pearson,2007-04-11,44461016
42721,James Ramirez,2003-04-01,55992426
24850,Thomas Johnston,2000-01-13,39260823
91127,Danielle Evans,2003-07-05,35503444
43408,Brandon Perkins,2002-06-01,53796898
29037,Brian Davidson,2000-12-18,67896760
98429,Stephanie Martinez,2004-04-14,52579275
30259,John Smith,2002-03-07,58086239
25947,Stephanie Hart,2004-07-10,70375237
82321,Gabrielle Cole,2000-08-20,95480945
57236,Nicole Mcdaniel,2003-01-23,98237454
52520,Tanya Hernandez,2000-04-21,40496449
57566,Jonathan Hill,2001-04-05,37411183
20769,Paul Matthews,2004-11-03,24162817
96378,Brenda Perkins,2003-12-05,48395372
81217,Brittany Hicks,2005-01-09,43729749
67411,Rodney Smith,2004-04-14,24419262
97191,Sharon Wyatt,2004-05-16,25980486
